t,A,Iuv
1.159500000000000064e+01,8.476985068328424244e-01,5.989726045514977976e-02
1.160250000000000092e+01,8.473907963579955238e-01,5.989350776717101976e-02
1.161000000000000121e+01,8.468625649956328383e-01,5.987920768098893565e-02
1.161750000000000149e+01,8.473366294853141856e-01,5.986345458683522275e-02
1.162500000000000178e+01,8.476843767768117432e-01,5.988306002927611810e-02
1.163250000000000028e+01,8.477697927656500099e-01,5.989463195508221843e-02
1.164000000000000057e+01,8.476096291867984966e-01,5.989711628156089984e-02
1.164750000000000085e+01,8.472195857056896706e-01,5.988952559702966777e-02
1.165500000000000114e+01,8.469693271412338520e-01,5.987138323673556195e-02
1.166250000000000142e+01,8.474926147627310780e-01,5.987161929132583937e-02
1.167000000000000171e+01,8.477424634288979188e-01,5.988838404942783272e-02
1.167750000000000021e+01,8.477363065280244525e-01,5.989671603359738444e-02
1.168500000000000050e+01,8.474904973915325934e-01,5.989558796606356955e-02
1.169250000000000078e+01,8.470203550298659456e-01,5.988408064895136412e-02
1.170000000000000107e+01,8.471904410518710238e-01,5.986316254833148887e-02
1.170750000000000135e+01,8.476119086821953807e-01,5.987876069594698369e-02
1.171500000000000163e+01,8.477664995521687619e-01,5.989253635325565706e-02
1.172250000000000014e+01,8.476712395806642597e-01,5.989750118222191000e-02
1.173000000000000043e+01,8.473420918218103060e-01,5.989264530024491356e-02
1.173750000000000071e+01,8.467940028546268039e-01,5.987721385597098711e-02
1.174500000000000099e+01,8.473733361570089384e-01,5.986601109397900883e-02
1.175250000000000128e+01,8.476957051769963281e-01,5.988482051672507078e-02
1.176000000000000156e+01,8.477575857830988992e-01,5.989547816229193883e-02
1.176750000000000185e+01,8.475756042917491628e-01,5.989695105777551043e-02
1.177500000000000036e+01,8.471653415289011058e-01,5.988826698610030808e-02
1.178250000000000064e+01,8.470217670434480040e-01,5.986914730663187023e-02
1.179000000000000092e+01,8.475192415484417152e-01,5.987381775534378336e-02
1.179750000000000121e+01,8.477451387749692646e-01,5.988975902534553891e-02
1.180500000000000149e+01,8.477167670195199234e-01,5.989717109996029604e-02
1.181250000000000178e+01,8.474503608197702098e-01,5.989503155779491578e-02
1.182000000000000028e+01,8.469611267346606187e-01,5.988245339171249793e-02
1.182750000000000057e+01,8.472322437731124589e-01,5.986183407505704657e-02
1.183500000000000085e+01,8.476293260617749903e-01,5.988059301467454215e-02
1.184250000000000114e+01,8.477612873955703288e-01,5.989353684065498035e-02
1.185000000000000142e+01,8.476450350742071871e-01,5.989757740061563834e-02
1.185750000000000171e+01,8.472964196236436596e-01,5.989171333257718721e-02
1.186500000000000021e+01,8.468296599599938190e-01,5.987526846991454016e-02
1.187250000000000050e+01,8.474053955700903140e-01,5.986823420439021937e-02
1.188000000000000078e+01,8.477047010776198599e-01,5.988629625943291124e-02
1.188750000000000107e+01,8.477451750130103880e-01,5.989611484112719597e-02
1.189500000000000135e+01,8.475433311988158636e-01,5.989666049354656213e-02
1.190250000000000163e+01,8.471146438480852137e-01,5.988697777752982621e-02
1.191000000000000014e+01,8.470684116221639526e-01,5.986705406510965666e-02
1.191750000000000043e+01,8.475423676542184204e-01,5.987570363966460835e-02
1.192500000000000071e+01,8.477464231912517079e-01,5.989088750535399158e-02
1.193250000000000099e+01,8.476977741916154052e-01,5.989745421317903967e-02
1.194000000000000128e+01,8.474125484844650114e-01,5.989438633902871567e-02
1.194750000000000156e+01,8.469058515904747120e-01,5.988083344255017149e-02
1.195500000000000185e+01,8.472694665664655123e-01,5.986225590224564241e-02
1.196250000000000036e+01,8.476442496453907571e-01,5.988214937954614014e-02
1.197000000000000064e+01,8.477554967566013344e-01,5.989432696080706359e-02
1.197750000000000092e+01,8.476200084993432693e-01,5.989751672865144955e-02
1.198500000000000121e+01,8.472535341448546031e-01,5.989072644762254843e-02
1.199250000000000149e+01,8.468809933448744331e-01,5.987337412789930230e-02
1.200000000000000178e+01,8.474339477754554428e-01,5.987015922361210024e-02
1.200750000000000028e+01,8.477120781130834670e-01,5.988753079580486777e-02
1.201500000000000057e+01,8.477328763102136566e-01,5.989657497262459995e-02
1.202250000000000085e+01,8.475127548051871740e-01,5.989626544960701543e-02
1.203000000000000114e+01,8.470670916876568146e-01,5.988566523715403017e-02
1.203750000000000142e+01,8.471106305160032157e-01,5.986513196767204864e-02
1.204500000000000171e+01,8.475629244001783302e-01,5.987732454586513348e-02
1.205250000000000021e+01,8.477468390079334615e-01,5.989180744389543259e-02
1.206000000000000050e+01,8.476794688806521538e-01,5.989759211889162521e-02
1.206750000000000078e+01,8.473768454659507121e-01,5.989366631075579428e-02
1.207500000000000107e+01,8.468539829796309926e-01,5.987922105985211269e-02
1.208250000000000135e+01,8.473032647959515273e-01,5.986398265607081187e-02
1.209000000000000163e+01,8.476574141962174291e-01,5.988347231159014961e-02
1.209750000000000014e+01,8.477494699805594447e-01,5.989493893446583977e-02
1.210500000000000043e+01,8.475961361885941958e-01,5.989733955695882711e-02
1.211250000000000071e+01,8.472130704076628049e-01,5.988969171997510915e-02
1.212000000000000099e+01,8.469281479568397941e-01,5.987152700018596313e-02
1.212750000000000128e+01,8.474599460721444766e-01,5.987183254003854149e-02
1.213500000000000156e+01,8.477183858490624502e-01,5.988856139981187793e-02
1.214250000000000185e+01,8.477208625926621055e-01,5.989688491054179914e-02
1.215000000000000036e+01,8.474836967426868650e-01,5.989577985835933815e-02
1.215750000000000064e+01,8.470221791066653294e-01,5.988432954866542562e-02
1.216500000000000092e+01,8.471496018005598705e-01,5.986343785246342475e-02
1.217250000000000121e+01,8.475816744192421481e-01,5.987872236190053266e-02
1.218000000000000149e+01,8.477467611935329828e-01,5.989255071970817079e-02
1.218750000000000178e+01,8.476618644251796564e-01,5.989760518476873463e-02
1.219500000000000028e+01,8.473429278360000705e-01,5.989287886648636539e-02
1.220250000000000057e+01,8.468048824752144599e-01,5.987761004623703975e-02
1.221000000000000085e+01,8.473346201364528874e-01,5.986568910120970699e-02
1.221750000000000114e+01,8.476694023239708109e-01,5.988459876368941448e-02
1.222500000000000142e+01,8.477434173318643129e-01,5.989539911198181465e-02
1.223250000000000171e+01,8.475732810881775325e-01,5.989706016169400044e-02
1.224000000000000021e+01,8.471745674477432209e-01,5.988860997012360882e-02
1.224750000000000050e+01,8.469723306060981116e-01,5.986971912124881140e-02
1.225500000000000078e+01,8.474841864193575214e-01,5.987329570800482142e-02
1.226250000000000107e+01,8.477240368103712287e-01,5.988941994085374143e-02
1.227000000000000135e+01,8.477091886548112631e-01,5.989706535635146156e-02
1.227750000000000163e+01,8.474558781369273541e-01,5.989521181536044958e-02
1.228500000000000014e+01,8.469793160546723598e-01,5.988296507008201985e-02
1.229250000000000043e+01,8.471863406010775588e-01,5.986211217966629777e-02
1.230000000000000071e+01,8.475992379384319486e-01,5.987993400053608084e-02
1.230750000000000099e+01,8.477464414696369577e-01,5.989314398410618828e-02
1.231500000000000128e+01,8.476448687700647300e-01,5.989750835447513883e-02
1.232250000000000156e+01,8.473103828984169805e-01,5.989202585923292244e-02
1.233000000000000185e+01,8.467709156153224725e-01,5.987598910713055889e-02
1.233750000000000036e+01,8.473643660565438607e-01,5.986721133146331170e-02
1.234500000000000064e+01,8.476806678528586714e-01,5.988556085150599506e-02
1.235250000000000092e+01,8.477374383985368800e-01,5.989572880339681660e-02
1.236000000000000121e+01,8.475512123420073651e-01,5.989668763236234011e-02
1.236750000000000149e+01,8.471374862123933758e-01,5.988747681033804865e-02
1.237500000000000178e+01,8.470145936280173427e-01,5.986794117607654314e-02
1.238250000000000028e+01,8.475073300057772707e-01,5.987458581134737917e-02
1.239000000000000057e+01,8.477293271376040718e-01,5.989013360046174794e-02
1.239750000000000085e+01,8.476978100502444713e-01,5.989713216572883914e-02
1.240500000000000114e+01,8.474289368467066152e-01,5.989456447769931496e-02
1.241250000000000142e+01,8.469378440908136296e-01,5.988156138443492815e-02
1.242000000000000171e+01,8.472217208063951288e-01,5.986151188610739499e-02
1.242750000000000021e+01,8.476161126347055985e-01,5.988099201194486271e-02
1.243500000000000050e+01,8.477460264427967296e-01,5.989360935822921062e-02
1.244250000000000078e+01,8.476283010012332086e-01,5.989731192660602277e-02
1.245000000000000107e+01,8.472787242458739154e-01,5.989110447067898246e-02
1.245750000000000135e+01,8.468189609615593971e-01,5.987434307219534346e-02
1.246500000000000163e+01,8.473932068137983720e-01,5.986857684436325960e-02
1.247250000000000014e+01,8.476915531468908194e-01,5.988638645212536471e-02
1.248000000000000043e+01,8.477315378701347770e-01,5.989594495281066328e-02
1.248750000000000071e+01,8.475296196378221403e-01,5.989622662137587122e-02
1.249500000000000099e+01,8.471012225834303466e-01,5.988628349410429763e-02
1.250250000000000128e+01,8.470558529476467369e-01,5.986618661164159333e-02
1.251000000000000156e+01,8.475299197023126174e-01,5.987573596859860348e-02
1.251750000000000185e+01,8.477344515465526920e-01,5.989072545462052061e-02
1.252500000000000036e+01,8.476865966696570664e-01,5.989709699899085915e-02
1.253250000000000064e+01,8.474024397658451724e-01,5.989383678574911746e-02
1.254000000000000092e+01,8.468970475083215099e-01,5.988010417404664859e-02
1.254750000000000121e+01,8.472564905671866597e-01,5.986207735869029933e-02
1.255500000000000149e+01,8.476326876990649684e-01,5.988192508646143081e-02
1.256250000000000178e+01,8.477455703428552480e-01,5.989396499971663679e-02
1.257000000000000028e+01,8.476119028603644745e-01,5.989702218341629719e-02
1.257750000000000057e+01,8.472474021471190220e-01,5.989010791300541925e-02
1.258500000000000085e+01,8.468664624770635418e-01,5.987265408241496112e-02
1.259250000000000114e+01,8.474217305226543484e-01,5.986981895073253956e-02
1.260000000000000142e+01,8.477023009146159582e-01,5.988709970218827200e-02
1.260750000000000171e+01,8.477256361787400829e-01,5.989606069399768667e-02
1.261500000000000021e+01,8.475081227782733650e-01,5.989567795781398224e-02
1.262250000000000050e+01,8.470651159667080821e-01,5.988501762106201998e-02
1.263000000000000078e+01,8.470969000126484794e-01,5.986445925447438782e-02
1.263750000000000107e+01,8.475523908042446042e-01,5.987677577891112324e-02
1.264500000000000135e+01,8.477395129768728887e-01,5.989121497505154462e-02
1.265250000000000163e+01,8.476753413881912280e-01,5.989696787513777709e-02
1.266000000000000192e+01,8.473758905563167909e-01,5.989302407515380983e-02
1.266750000000000043e+01,8.468561602357083107e-01,5.987857600876633768e-02
1.267500000000000071e+01,8.472912817926554485e-01,5.986328268388753371e-02
1.268250000000000099e+01,8.476492523249836708e-01,5.988275852163215535e-02
1.269000000000000128e+01,8.477450425945767254e-01,5.989422562039141418e-02
1.269750000000000156e+01,8.475953454866484993e-01,5.989664195863347168e-02
1.270500000000000185e+01,8.472158095413483414e-01,5.988902606266732070e-02
1.271250000000000036e+01,8.469142525617903150e-01,5.987090298699577345e-02
1.272000000000000064e+01,8.474504162414420172e-01,5.987096824431376724e-02
1.272750000000000092e+01,8.477130604870144470e-01,5.988772150318664306e-02
1.273500000000000121e+01,8.477195750558114140e-01,5.989608590361535090e-02
1.274250000000000149e+01,8.474862766007434933e-01,5.989503925108605881e-02
1.275000000000000178e+01,8.470284536551673238e-01,5.988366383921428504e-02
1.275750000000000028e+01,8.471384071317143993e-01,5.986279079488269345e-02
1.276500000000000057e+01,8.475750757016707881e-01,5.987773184022546907e-02
1.277250000000000085e+01,8.477445266853528283e-01,5.989161859549023414e-02
1.278000000000000114e+01,8.476637636687833766e-01,5.989674978534249850e-02
1.278750000000000142e+01,8.473487328455223677e-01,5.989211874621602066e-02
1.279500000000000171e+01,8.468143687085699645e-01,5.987695725579070261e-02
1.280250000000000021e+01,8.473266127661936986e-01,5.986453628229931184e-02
1.281000000000000050e+01,8.476659979402837441e-01,5.988351482888824157e-02
1.281750000000000078e+01,8.477443297579476678e-01,5.989440314038553537e-02
1.282500000000000107e+01,8.475782311546578018e-01,5.989617134048436792e-02
1.283250000000000135e+01,8.471832836598530703e-01,5.988784623654629796e-02
1.284000000000000163e+01,8.469630377517212150e-01,5.986907146224379472e-02
1.284750000000000192e+01,8.474796337838566007e-01,5.987205284923161064e-02
1.285500000000000043e+01,8.477238876059554062e-01,5.988827024341110417e-02
1.286250000000000071e+01,8.477131173936385267e-01,5.989602797156274444e-02
1.287000000000000099e+01,8.474635710051268145e-01,5.989430571530453273e-02
1.287750000000000128e+01,8.469904711136503339e-01,5.988220479746542146e-02
1.288500000000000156e+01,8.471809240978743771e-01,5.986128915393727074e-02
1.289250000000000185e+01,8.475982008422052738e-01,5.987862856122534716e-02
1.290000000000000036e+01,8.477494176520917746e-01,5.989195057327274113e-02
1.290750000000000064e+01,8.476515075130869326e-01,5.989644560555568154e-02
1.291500000000000092e+01,8.473203488205759415e-01,5.989111124219070187e-02
1.292250000000000121e+01,8.467708112034733059e-01,5.987522742775593099e-02
1.293000000000000149e+01,8.473628813776380442e-01,5.986575787293779011e-02
1.293750000000000178e+01,8.476830123760740188e-01,5.988421470041747907e-02
1.294500000000000028e+01,8.477432307428889313e-01,5.989450770605289631e-02
1.295250000000000057e+01,8.475600896408743701e-01,5.989560874543441160e-02
1.296000000000000085e+01,8.471491036476466174e-01,5.988655436010302535e-02
1.296750000000000114e+01,8.470133870425282652e-01,5.986714577942118393e-02
1.297500000000000142e+01,8.475096336269851705e-01,5.987309947024801321e-02
1.298250000000000171e+01,8.477347360315539149e-01,5.988876292190335043e-02
1.299000000000000021e+01,8.477059406631660687e-01,5.989589297836881571e-02
1.299750000000000050e+01,8.474394262897227970e-01,5.989347141139932801e-02
1.300500000000000078e+01,8.469503493372155800e-01,5.988062257158210944e-02
1.301250000000000107e+01,8.472248625401280764e-01,5.986028522233254046e-02
1.302000000000000135e+01,8.476218736200790138e-01,5.987948937339330341e-02
1.302750000000000163e+01,8.477540101184137811e-01,5.989222425286302304e-02
1.303500000000000192e+01,8.476381337547869155e-01,5.989605741761452190e-02
1.304250000000000043e+01,8.472900543792416528e-01,5.988999145367400467e-02
1.305000000000000071e+01,8.468241270016902966e-01,5.987336719681979336e-02
1.305750000000000099e+01,8.474003459316432618e-01,5.986696728840815163e-02
1.306500000000000128e+01,8.477002643705647822e-01,5.988487831720606946e-02
1.307250000000000156e+01,8.477414451053313371e-01,5.989454905134235230e-02
1.308000000000000185e+01,8.475403704029368379e-01,5.989495234504168403e-02
1.308750000000000036e+01,8.471124867113387635e-01,5.988513652368621792e-02
1.309500000000000064e+01,8.470657050160661505e-01,5.986512393550837141e-02
1.310250000000000092e+01,8.475405250131458068e-01,5.987413467704511688e-02
1.311000000000000121e+01,8.477454406935336362e-01,5.988921648195975889e-02
1.311750000000000149e+01,8.476976251813365115e-01,5.989568708691873217e-02
1.312500000000000178e+01,8.474131865938425712e-01,5.989253072037318409e-02
1.313250000000000028e+01,8.469072135218050912e-01,5.987890041703092942e-02
1.314000000000000057e+01,8.472704660824800227e-01,5.986047832482592479e-02
1.314750000000000085e+01,8.476460590754767432e-01,5.988033794190288084e-02
1.315500000000000114e+01,8.477580108507452028e-01,5.989245332850136327e-02
1.316250000000000142e+01,8.476231099034114980e-01,5.989558784099271310e-02
1.317000000000000171e+01,8.472570955610494448e-01,5.988875016629111731e-02
1.317750000000000021e+01,8.468856114009333247e-01,5.987136091618171924e-02
1.318500000000000050e+01,8.474390939956588653e-01,5.986819366057129915e-02
1.319250000000000078e+01,8.477175806428567384e-01,5.988552636323189737e-02
1.320000000000000107e+01,8.477385582961646238e-01,5.989453757436844633e-02
1.320750000000000135e+01,8.475184359438705517e-01,5.989420123307036964e-02
1.321500000000000163e+01,8.470725895305463160e-01,5.988358034866541474e-02
1.322250000000000192e+01,8.471201914541779399e-01,5.986303065305905585e-02
1.323000000000000043e+01,8.475722456450264231e-01,5.987518553282850098e-02
1.323750000000000071e+01,8.477556973249049665e-01,5.988964849619221598e-02
1.324500000000000099e+01,8.476876435306975877e-01,5.989541731112370260e-02
1.325250000000000128e+01,8.473841189423793052e-01,5.989147924190033057e-02
1.326000000000000156e+01,8.468601415655993003e-01,5.987702413395076112e-02
1.326750000000000185e+01,8.473177716012725291e-01,5.986172339847968538e-02
1.327500000000000036e+01,8.476705529818983065e-01,5.988119831392553494e-02
1.328250000000000064e+01,8.477609937847235821e-01,5.989265207360986581e-02
1.329000000000000092e+01,8.476058060644385828e-01,5.989504038208418729e-02
1.329750000000000121e+01,8.472206554567500714e-01,5.988737961237303176e-02
1.330500000000000149e+01,8.469497757734304466e-01,5.986919921915985487e-02
1.331250000000000178e+01,8.474790082464266350e-01,5.986946667615162393e-02
1.332000000000000028e+01,8.477346251064146188e-01,5.988617957646056450e-02
1.332750000000000057e+01,8.477340338137933085e-01,5.989448400999094341e-02
1.333500000000000085e+01,8.474935664728807660e-01,5.989335527429045375e-02
1.334250000000000114e+01,8.470285249948835693e-01,5.988187519166098677e-02
1.335000000000000142e+01,8.471767996588347449e-01,5.986095748947360684e-02
1.335750000000000171e+01,8.476045351432824893e-01,5.987627834579973413e-02
1.336500000000000021e+01,8.477650504563348788e-01,5.989007604569858423e-02
1.337250000000000050e+01,8.476753624917762187e-01,5.989509057556453853e-02
1.338000000000000078e+01,8.473514285214314157e-01,5.989031311380239864e-02
1.338750000000000107e+01,8.468081920988518307e-01,5.987498222261505854e-02
1.339500000000000135e+01,8.473665770995570945e-01,5.986322835676220061e-02
1.340250000000000163e+01,8.476949656972775360e-01,5.988209291900364883e-02
1.341000000000000192e+01,8.477623990670556386e-01,5.989283353411549438e-02
1.341750000000000043e+01,8.475855083974401794e-01,5.989441788665973709e-02
1.342500000000000071e+01,8.471798813217276125e-01,5.988587231193290977e-02
1.343250000000000099e+01,8.470164560797499576e-01,5.986688208416623969e-02
1.344000000000000128e+01,8.475197467517744387e-01,5.987081303287183215e-02
1.344750000000000156e+01,8.477508953204598852e-01,5.988685603973600835e-02
1.345500000000000185e+01,8.477272248610125960e-01,5.989439699581784043e-02
1.346250000000000036e+01,8.474649858270554281e-01,5.989241302860167510e-02
1.347000000000000064e+01,8.469794014746265809e-01,5.988001070513628704e-02
1.347750000000000092e+01,8.472352144329641233e-01,5.985920920029458997e-02
1.348500000000000121e+01,8.476369298010025810e-01,5.987743507591635622e-02
1.349250000000000149e+01,8.477729037894848885e-01,5.989051242241537343e-02
1.350000000000000178e+01,8.476600679165450236e-01,5.989471078848391389e-02
